target_id	length	eff_length	est_counts	tpm
rna-NM_001181437.1	357	158	6	16.7289
rna-NM_001181436.3	1431	1232	117	41.8357
rna-NM_001181435.1	648	449	29	28.4527
rna-NM_001181658.1	1809	1610	44	12.0392
rna-NM_001181659.3	1782	1583	433	120.498
rna-NM_001181660.1	1560	1361	207	67.0015
rna-NM_001181661.1	1953	1754	37	9.29275
rna-NM_001181662.3	2103	1904	86	19.8977
rna-NM_001184533.1	282	83.0016	0	0
rna-NM_001181663.1	1464	1265	51	17.7604
rna-NM_001181664.3	915	716	459	282.405
rna-NM_001181665.1	1017	818	156	84.0124
rna-NM_001181666.1	999	800	5131.73	2825.83
rna-NM_001181668.3	1536	1337	39	12.8501
rna-NM_001181667.1	285	86.0009	10	51.2235
rna-NM_001181669.1	786	587	27	20.2627
rna-NM_001181670.4	399	200	20	44.0527
rna-NM_001181671.1	1212	1013	58	25.2226
rna-NM_001181672.1	597	398	196	216.943
rna-NM_001181673.3	1533	1334	92	30.3811
rna-NM_001181674.1	1758	1559	2049	578.986
rna-NM_001181675.1	513	314	60	84.1771
rna-NM_001181677.3	1050	851	66	34.1654
rna-NM_001181679.1	945	746	25	14.763
rna-NM_001181680.1	330	131	6	20.1768
rna-NM_001181682.3	735	536	74	60.819
rna-NM_001181683.1	534	335	12	15.7801
rna-NM_001181684.3	1323	1124	5.4805e-06	2.14796e-06
rna-NM_001181685.2	5269	5070	0	0
rna-NM_001181686.1	1323	1124	0	0
rna-NM_001181687.2	5269	5070	1.71934e-06	1.49391e-07
rna-NM_001181688.3	2238	2039	3	0.648151
rna-NM_001181689.1	4227	4028	36	3.93718
rna-NM_001181690.1	1182	983	65	29.1294
rna-NM_001181691.3	4074	3875	12	1.36421
rna-NM_001181692.1	327	128	2	6.88323
rna-NM_001181693.1	3258	3059	27	3.88827
rna-NM_001181694.3	2679	2480	9	1.59869
rna-NM_001181697.1	3366	3167	13	1.80829
rna-NM_001181698.1	2340	2141	18	3.70363
rna-NM_001181699.3	3525	3326	191	25.2978
rna-NM_001181700.1	2235	2036	226	48.8993
rna-NM_001181701.1	1053	854	22	11.3485
rna-YNCJ0022C	72	3.52559	0	0
rna-NM_001181702.3	423	224	18	35.3995
rna-NM_001181703.1	1965	1766	353	88.0554
rna-NM_001181704.1	1815	1616	109	29.7137
rna-YNCJ0023C	82	3.75521	0	0
rna-NM_001181705.3	474	275	18	28.8345
rna-NM_001181706.1	330	131	68	228.67
rna-NM_001181707.1	1593	1394	88	27.8094
rna-NM_001181708.3	708	509	53	45.8702
rna-NM_001181709.1	1506	1307	74	24.9418
rna-YNCJ0024W	71	3.50437	0	0
rna-NM_001181710.1	1698	1499	92	27.037
rna-NM_001181711.3	1725	1526	11	3.17549
rna-NM_001181712.1	1494	1295	50	17.0087
rna-YNCJ0025W	72	3.52559	0	0
rna-NM_001181713.1	495	296	41	61.0189
rna-YNCJ0026W	72	3.52559	0	0
rna-NM_001181714.3	711	512	94	80.8779
rna-YNCJ0027C	75	3.59105	0	0
rna-NM_001181715.1	651	452	20	19.4923
rna-NM_001181716.1	444	245	35	62.9324
rna-NM_001181717.3	2457	2258	86	16.7782
rna-NM_001181718.1	1056	857	43	22.1034
rna-NM_001181719.1	2808	2609	42	7.09165
rna-NM_001181720.3	1374	1175	20	7.49832
rna-NM_001181721.1	378	179	233	573.423
rna-NM_001181722.1	1689	1490	525	155.219
rna-NM_001181723.3	1350	1151	109	41.718
rna-NM_001181724.1	7413	7214	52	3.17541
rna-NM_001181725.1	426	227	38	73.7445
rna-NM_001181726.3	1062	863	89	45.4309
rna-NM_001181727.1	594	395	54	60.2239
rna-NM_001181728.1	978	779	1449	819.413
rna-NM_001181730.3	1158	959	218	100.141
rna-NM_001181731.1	621	422	157	163.893
rna-NM_001181732.1	657	458	37	35.5884
rna-NM_001181733.3	1191	992	128	56.8421
rna-NM_001181734.1	1248	1049	94	39.4752
rna-NM_001181735.1	936	737	346	206.814
rna-NM_001181736.3	1362	1163	5	1.89392
rna-NM_001181737.1	330	131	0.322807	1.08553
rna-NM_001181738.1	1185	986	27.6772	12.3657
rna-NM_001181739.3	342	143	35	107.821
rna-NM_001181740.1	930	731	22	13.258
rna-NM_001181741.1	1272	1073	25	10.2639
rna-NM_001181742.3	318	119	22	81.4419
rna-NM_001181743.1	333	134	1	3.28751
rna-NM_001181745.1	879	680	72	46.644
rna-NM_001181746.3	2865	2666	81	13.3843
rna-NM_001181747.1	3456	3257	102	13.796
rna-NM_001181748.1	3276	3077	37	5.2972
rna-NM_001181749.3	4344	4145	19	2.0193
rna-NM_001181750.1	984	785	70	39.2826
rna-NM_001181751.1	1083	884	26	12.9567
rna-NR_132197.1	1489	1290	0	0
rna-NM_001181752.3	279	80.003	517	2846.8
rna-NM_001181753.1	969	770	17	9.72591
rna-NM_001181754.1	849	650	26	17.6211
rna-NM_001181755.3	519	320	95	130.781
rna-NM_001181756.2	1971	1772	24	5.9665
rna-NM_001181757.1	711	512	10	8.60403
rna-NM_001181758.3	984	785	56	31.4261
rna-YNCJ0029W	82	3.75521	0	0
rna-NM_001181759.1	801	602	57	41.711
rna-NM_001181760.1	609	410	17	18.2657
rna-NM_001181761.4	1737	1538	73	20.9093
rna-NM_001181762.1	465	266	662	1096.35
rna-NM_001181763.1	1023	824	569	304.199
rna-NM_001181764.4	2178	1979	26	5.78762
rna-NM_001181765.2	987	788	16	8.9447
rna-NM_001395036.1	237	39.4185	12	134.108
rna-NM_001181766.1	372	173	0	0
rna-NM_001181767.3	3357	3158	108	15.0655
rna-NM_001181768.1	2067	1868	49	11.5556
rna-NM_001181769.1	852	653	44	29.6833
rna-NM_001181770.3	606	407	26	28.1417
rna-NM_001184523.1	330	131	18	60.5304
rna-NM_001181771.1	744	545	80	64.6645
rna-NM_001181773.3	510	311	8	11.3319
rna-NM_001181774.1	840	641	9	6.18524
rna-NM_001181775.1	1362	1163	102	38.636
rna-NM_001181776.3	612	413	12	12.7998
rna-NM_001181777.1	2187	1988	54	11.966
rna-NM_001181778.1	351	152	0	0
rna-NM_001181779.3	1536	1337	242	79.7363
rna-NM_001181780.1	1494	1295	27	9.18472
rna-NM_001181781.1	678	479	7146	6572.03
rna-NM_001181782.3	1347	1148	156	59.8625
rna-NM_001181783.1	1227	1028	54	23.1405
rna-NM_001181784.1	2436	2237	88	17.3296
rna-NM_001181785.3	4143	3944	45	5.02629
rna-NM_001348848.1	360	161	0	0
rna-NR_132198.1	194	14.6185	0	0
rna-NM_001181787.2	1020	821	45	24.1458
rna-NM_001181788.1	1920	1721	66	16.8941
rna-NM_001181789.3	1650	1451	35	10.6261
rna-NM_001181790.2	3147	2948	343	51.2553
rna-NM_001181791.1	630	431	36	36.7957
rna-NM_001181792.3	2124	1925	79	18.0788
rna-NM_001181793.1	720	521	8	6.76432
rna-NM_001184382.1	264	65.044	8	54.182
rna-NM_001181794.3	1266	1067	48	19.8175
rna-NM_001181795.1	4329	4130	113	12.0531
rna-NM_001181796.2	4755	4556	45	4.35112
rna-NM_001181797.3	1080	881	152	76.0046
rna-NM_001181798.1	4947	4748	19	1.76285
rna-NM_001181799.1	1044	845	50	26.0667
rna-NM_001181800.3	1029	830	17	9.02283
rna-NM_001181801.1	2289	2090	162	34.1461
rna-NM_001181802.1	810	611	96	69.2153
rna-NM_001181803.3	786	587	3290.54	2469.45
rna-NM_001270754.1	354	155	3	8.52632
rna-NM_001181805.1	1077	878	24	12.0417
rna-NM_001181806.1	1131	932	40	18.9067
rna-NM_001181807.4	1215	1016	12	5.20307
rna-NM_001181808.4	897	698	1	0.631127
rna-NM_001181809.2	3486	3287	22	2.94846
rna-NM_001184556.1	51	3.13462	0	0
rna-NM_001181810.3	1632	1433	20	6.14831
rna-NM_001181811.3	1086	887	5	2.48324
rna-NM_001181812.1	1041	842	4	2.09276
rna-NM_001181813.1	867	668	10	6.59471
rna-NM_001181814.3	1023	824	9	4.81158
rna-NM_001181816.3	1704	1505	3	0.878126
rna-NM_001181817.1	1074	875	0	0
rna-NM_001181818.1	1809	1610	0	0
rna-NM_001181819.3	1152	953	64.4126	29.7749
rna-NM_001179789.1	372	173	0	0
rna-NM_001179787.1	2118	1919	22	5.05033
rna-NM_001179786.2	1422	1223	4	1.44081
rna-NM_001179785.1	2136	1937	18	4.09369
rna-NM_001179784.1	1224	1025	51.579	22.1677
rna-NM_001179783.1	981	782	11	6.19667
rna-NM_001179782.1	1851	1652	94	25.0663
rna-NM_001179781.1	945	746	377	222.625
rna-NM_001179780.1	3861	3662	102	12.2703
rna-NM_001179779.1	612	413	29	30.9329
rna-NM_001179778.1	2148	1949	19	4.29451
rna-NM_001179777.1	1872	1673	176	46.3435
rna-NM_001179776.1	1455	1256	119	41.7378
rna-NR_132199.1	101	4.3003	0	0
rna-NM_001179775.1	3075	2876	84	12.8666
rna-NM_001179774.1	3873	3674	11	1.31894
rna-YNCK0002C	72	3.52559	0	0
rna-NM_001179773.1	816	617	10	7.13981
rna-NM_001179772.1	762	563	83	64.9444
rna-NM_001179771.1	804	605	35	25.485
rna-NM_001179770.1	3303	3104	192	27.2491
rna-NM_001179769.1	1899	1700	83	21.5081
rna-NM_001179768.1	7425	7226	61	3.71881
rna-NM_001179766.1	3537	3338	434	57.2764
rna-NM_001179764.2	1989	1790	134	32.978
rna-NM_001179763.1	3132	2933	9	1.35177
rna-YNCK0003W	74	3.56892	0	0
rna-NM_001179762.1	603	404	114	124.307
rna-NM_001179761.1	1212	1013	48	20.8739
rna-NM_001179760.1	1389	1190	8	2.96152
rna-NM_001179759.1	1017	818	36	19.3875
rna-NM_001179758.1	378	179	47	115.669
rna-NM_001179757.1	1605	1406	268	83.9695
rna-NM_001179756.1	528	329	93	124.526
rna-YNCK0004W	84	3.8053	0	0
rna-NM_001179755.1	1200	1001	25	11.0022
rna-NM_001179754.1	2562	2363	6	1.11856
rna-NM_001179753.1	2253	2054	34	7.29207
rna-NM_001179752.1	555	356	79	97.7573
rna-NM_001179751.1	1767	1568	7	1.96664
rna-NM_001179750.1	1401	1202	57	20.8902
rna-NM_001184557.1	213	22.4695	0	0
rna-NM_001179749.1	921	722	26	15.8638
rna-NM_001179748.1	6156	5957	230	17.0087
rna-NM_001179747.1	1284	1085	822	333.745
rna-NM_001179746.1	555	356	2347.23	2904.54
rna-NM_001179745.1	2040	1841	62	14.8358
rna-NM_001179744.1	1413	1214	6	2.17723
rna-NM_001179742.1	2487	2288	220	42.3583
rna-NM_001179741.1	1512	1313	209	70.1219
rna-NM_001179740.1	1857	1658	85	22.5843
rna-NM_001179739.1	3027	2828	123	19.1601
rna-NM_001179738.1	1284	1085	1040.92	422.629
rna-NM_001179737.1	2787	2588	39	6.63854
rna-NM_001179736.1	417	218	14	28.2907
rna-NM_001179734.1	2175	1976	23	5.12759
rna-NM_001179733.1	414	215	46	94.2522
rna-NM_001179732.1	1197	998	129	56.9418
rna-NM_001179731.1	2760	2561	30	5.16041
rna-YNCK0005C	72	3.52559	0	0
rna-NM_001179730.1	1026	827	371.878	198.092
rna-NM_001179729.1	978	779	72.1221	40.7852
rna-NM_001179728.1	1209	1010	3	1.30849
rna-NM_001179727.1	1302	1103	65	25.9603
rna-NM_001179726.1	438	239	91	167.732
rna-NM_001179725.1	636	437	24	24.1937
rna-NM_001179723.2	2859	2660	144	23.8481
rna-NM_001179722.1	249	50.3754	665	5815.35
rna-NM_001179721.1	1887	1688	113	29.4902
rna-NM_001179720.1	735	536	80	65.7502
rna-YNCK0006C	72	3.52559	0	0
rna-NM_001179718.1	744	545	3321	2684.38
rna-NM_001179717.1	1014	815	39	21.0804
rna-NM_001179716.1	909	710	292	181.174
rna-NM_001179715.1	1218	1019	18	7.78163
rna-NM_001179714.1	1923	1724	53	13.5429
rna-NM_001179712.1	2079	1880	84	19.6831
rna-NM_001179711.1	1404	1205	182	66.536
rna-NM_001179710.1	639	440	130	130.156
rna-NM_001179709.1	1392	1193	393	145.119
rna-NM_001179708.1	660	461	103	98.4257
rna-NM_001179707.1	597	398	97	107.365
rna-NM_001179706.1	1647	1448	33	10.0396
rna-NM_001179705.1	1587	1388	130	41.2597
rna-NM_001184513.1	210	20.9285	3	63.1474
rna-NM_001179704.1	396	197	23	51.432
rna-NM_001179703.1	336	137	14	45.0173
rna-NM_001179701.1	2181	1982	101	22.4486
rna-NM_001179700.2	2319	2120	13	2.70134
rna-NM_001179699.2	1392	1193	39	14.4011
rna-NM_001179698.1	1293	1094	5	2.01338
rna-NM_001179696.1	741	542	39	31.6984
rna-NM_001179695.2	3819	3620	18	2.19046
rna-NM_001179694.1	888	689	39	24.9355
rna-YNCK0007W	73	3.5471	0	0
rna-NM_001179693.1	1713	1514	8	2.32775
rna-NM_001179692.1	2043	1844	83	19.8285
rna-NM_001179691.1	1884	1685	259	67.713
rna-NM_001179690.1	1740	1541	52	14.8653
rna-NM_001179688.1	504	305	97	140.102
rna-NM_001179687.1	2559	2360	32	5.97324
rna-NM_001179686.1	975	776	1075	610.266
rna-NM_001179685.1	648	449	13	12.7547
rna-YNCK0008W	73	3.5471	0	0
rna-NM_001179683.1	651	452	77	75.0455
rna-NM_001179682.1	1557	1358	23	7.46105
rna-NM_001179680.1	1104	905	67	32.6136
rna-NM_001179679.1	1149	950	8	3.7097
rna-NM_001179678.1	2196	1997	56	12.3533
rna-NM_001179676.1	942	743	209	123.917
rna-NM_001179675.1	1665	1466	70	21.0347
rna-NM_001179674.1	1362	1163	26	9.8484
rna-NM_001179673.1	930	731	18	10.8474
rna-NM_001184482.1	120	5.05223	0	0
rna-NM_001179672.1	1356	1157	184	70.0578
rna-NM_001179671.1	3399	3200	21	2.89096
rna-NM_001179670.1	2154	1955	116.343	26.2159
rna-NM_001395037.1	255	56.1701	3.6573	28.6832
rna-NM_001179669.1	1545	1346	28	9.164
rna-NM_001348849.1	306	107	0	0
rna-NM_001179667.2	4557	4358	5	0.505423
rna-NM_001179666.1	1764	1565	45	12.6669
rna-NM_001179665.1	753	554	250	198.794
rna-NM_001179664.1	1074	875	48	24.166
rna-NM_001348850.1	411	212	0	0
rna-NM_001184604.1	150	7.01018	0	0
rna-NM_001180025.1	279	80.003	304	1673.94
rna-NM_001179662.1	720	521	592	500.56
rna-NM_001179661.1	837	638	44	30.3811
rna-NM_001179660.1	942	743	172	101.979
rna-NM_001179659.1	1020	821	59	31.6578
rna-NM_001179658.1	3315	3116	11	1.55513
rna-NM_001179657.1	933	734	28	16.8048
rna-NM_001179656.1	1332	1133	62	24.1065
rna-NM_001179655.1	1650	1451	8	2.42882
rna-NM_001179654.1	1716	1517	82	23.8122
rna-NM_001179653.1	675	476	47	43.4974
rna-NM_001179652.1	384	185	2	4.76245
rna-NM_001179651.1	1005	806	72	39.3522
rna-NM_001179650.1	351	152	0	0
rna-NM_001179648.1	1305	1106	617	245.755
rna-NM_001179647.1	1239	1040	1601	678.157
rna-NR_132200.1	95	4.11003	0	0
rna-NM_001179646.1	1179	980	259	116.425
rna-NM_001179645.1	1971	1772	80	19.8883
rna-NM_001179644.1	2208	2009	310	67.9757
rna-NM_001179643.1	1179	980	171	76.8674
rna-NM_001179641.1	1353	1154	128	48.8626
rna-NM_001179640.1	1584	1385	105	33.3973
rna-NM_001179639.1	2646	2447	50	9.00136
rna-NM_001179638.1	2301	2102	56	11.7362
rna-YNCK0010W	72	3.52559	0	0
rna-NM_001179637.1	771	572	16	12.3224
rna-NM_001179636.1	510	311	17	24.0802
rna-NM_001179635.1	543	344	20	25.612
rna-YNCK0011C	74	3.56892	0	0
rna-NM_001184534.1	237	39.4185	48	536.431
rna-NM_001179634.1	2880	2681	191	31.384
rna-YNCK0012C	72	3.52559	0	0
rna-NM_001179633.1	462	263	53	88.7753
rna-NM_001184684.1	222	27.8721	0	0
rna-NM_001179631.2	621	422	67	69.9414
rna-NM_001179630.1	2910	2711	114	18.5245
rna-NM_001179629.1	504	305	78	112.659
rna-NM_001179628.1	1893	1694	25	6.50128
rna-NM_001179627.1	342	143	10	30.8061
rna-NM_001179626.1	1080	881	11271	5635.84
rna-NM_001179625.1	1326	1127	94	36.7431
rna-NM_001179624.1	369	170	42	108.836
rna-NM_001179623.1	3114	2915	104	15.7169
rna-NM_001179622.1	504	305	3399	4909.34
rna-NM_001179621.2	837	638	7	4.83336
rna-NM_001179620.1	2217	2018	321	70.0739
rna-NM_001184336.1	261	62.0706	12	85.1662
rna-NM_001179618.1	879	680	94	60.8963
rna-NM_001179617.1	1062	863	107	54.6192
rna-NM_001179616.1	2769	2570	9	1.5427
rna-NM_001179615.1	690	491	21	18.8413
rna-NM_001179614.1	1923	1724	64	16.3537
rna-NM_001179613.1	1551	1352	56	18.2467
rna-NM_001179612.1	1350	1151	78	29.8532
rna-NM_001179611.1	1587	1388	49	15.5517
rna-NM_001270755.1	321	122	9	32.4979
rna-NM_001179609.1	1101	902	327	159.703
rna-NM_001179608.3	1092	893	20	9.86622
rna-NM_001179607.1	675	476	62	57.3795
rna-NM_001179606.3	771	572	90	69.3136
rna-NM_001179605.1	1572	1373	110	35.2935
rna-NR_132201.1	101	4.3003	0	0
rna-NM_001179604.3	3513	3314	76	10.1026
rna-NM_001179603.1	357	158	0	0
rna-NM_001179601.3	1500	1301	47	15.9145
rna-NM_001179600.1	2277	2078	32	6.78385
rna-NM_001184335.3	711	512	36	30.9745
rna-NM_001179599.1	3117	2918	49	7.39746
rna-YNCK0014W	74	3.56892	0	0
rna-NM_001179598.3	1794	1595	220	60.7623
rna-NM_001179595.1	2010	1811	3153	766.969
rna-NM_001179594.3	1449	1250	211	74.3609
rna-NM_001179593.1	1344	1145	210	80.7953
rna-NM_001179592.3	504	305	50	72.2175
rna-NM_001179591.1	2040	1841	61	14.5965
rna-NM_001179590.3	615	416	400	423.583
rna-NM_001184683.1	228	32.1317	81	1110.51
rna-NM_001179589.4	834	635	39	27.056
rna-NM_001179588.1	2523	2324	117	22.178
rna-NM_001179587.3	1407	1208	398	145.14
rna-NM_001179586.1	3249	3050	160	23.1096
rna-NM_001179585.3	951	752	88	51.551
rna-NM_001184481.1	300	101	22	95.9563
rna-NM_001179584.3	990	791	56	31.1877
rna-NM_001179583.1	2052	1853	7	1.66416
rna-NM_001179582.3	525	326	88	118.915
rna-NM_001179581.1	2940	2741	52	8.35731
rna-NM_001179580.3	5295	5096	213	18.4129
rna-NM_001179579.1	516	317	50	69.4837
rna-NM_001179578.3	1752	1553	76	21.5583
rna-NM_001179577.1	1062	863	23	11.7406
rna-NM_001179576.3	4452	4253	174	18.023
rna-NM_001179575.1	711	512	991	852.66
rna-NM_001179574.3	1257	1058	166	69.1185
rna-NM_001179573.1	807	608	78	56.5149
rna-NM_001180028.3	294	95.0001	34	157.662
rna-NR_132202.1	109	4.58598	0	0
rna-NM_001179572.1	417	218	1931.91	3903.93
rna-NM_001179571.3	1785	1586	110	30.5535
rna-NM_001179570.1	1206	1007	309	135.176
rna-NM_001179569.3	396	197	26	58.1406
rna-NM_001179568.1	699	500	108	95.1537
rna-NM_001179567.3	609	410	54	58.0206
rna-NM_001179791.1	2115	1916	108	24.8314
rna-NM_001179792.3	1707	1508	57	16.6512
rna-NM_001179793.1	1347	1148	10	3.83734
rna-NM_001179794.3	1134	935	28	13.1922
rna-NM_001179795.1	1578	1379	3	0.958361
rna-NM_001179796.3	795	596	40	29.5655
rna-NM_001179797.1	555	356	51	63.1091
rna-NM_001179798.4	1878	1679	185	48.5393
rna-NM_001179799.1	2703	2504	90	15.8336
rna-YNCK0016W	82	3.75521	0	0
rna-NM_001179800.3	2316	2117	87	18.1038
rna-NM_001179801.1	1062	863	14	7.14643
rna-NM_001179803.3	990	791	36	20.0492
rna-NM_001179804.1	705	506	114	99.2491
rna-NM_001179805.3	1707	1508	19	5.5504
rna-NM_001179806.1	1623	1424	80	24.7487
rna-NM_001179807.3	1656	1457	24	7.25644
rna-NM_001179808.1	2178	1979	106	23.5957
rna-NM_001179809.3	1848	1649	41	10.9531
rna-NM_001179810.1	495	296	23	34.2301
rna-NM_001179811.4	2748	2549	90	15.5541
rna-NM_001179812.1	969	770	85	48.6296
rna-NM_001179813.3	1593	1394	60	18.961
rna-NM_001179814.1	2229	2030	407	88.3223
rna-NM_001179815.3	849	650	357	241.951
rna-NM_001179816.1	918	719	134	82.1009
rna-YNCK0017W	73	3.5471	0	0
rna-NM_001179817.3	2298	2099	29	6.08636
rna-NM_001179818.2	3102	2903	111	16.8441
rna-NM_001179819.3	2256	2057	62	13.2779
rna-NM_001179820.1	822	623	58	41.0121
rna-NM_001179821.3	5052	4853	22	1.99703
rna-NM_001348851.1	315	116	0	0
rna-NM_001179824.1	810	611	1	0.720993
rna-NM_001184309.3	615	416	50	52.9479
rna-NM_001179826.2	1932	1733	80	20.3359
rna-NM_001179827.3	888	689	22	14.0662
rna-NM_001179828.1	1161	962	164	75.1002
rna-YNCK0018C	72	3.52559	0	0
rna-NM_001179829.3	1809	1610	104	28.4564
rna-YNCK0019W	73	3.5471	0	0
rna-NM_001179831.1	753	554	14	11.1324
rna-NM_001179832.3	1098	899	4104	2011.04
rna-NM_001179833.1	816	617	170	121.377
rna-NM_001179834.3	1332	1133	91	35.3821
rna-NM_001179835.1	552	353	33	41.1824
rna-NM_001179836.3	852	653	508	342.707
rna-NM_001179838.1	1254	1055	641	267.656
rna-NM_001179839.3	402	203	68	147.566
rna-NM_001179840.1	2670	2471	43	7.66598
rna-NM_001179841.3	1257	1058	33	13.7404
rna-NM_001179842.1	915	716	21	12.9205
rna-NM_001179843.3	1215	1016	26	11.2733
rna-NM_001179844.1	12279	12080	35	1.27636
rna-NM_001179845.3	876	677	14	9.10986
rna-NM_001179846.1	1920	1721	416	106.484
rna-NM_001179847.3	264	65.044	849	5750.06
rna-NM_001179848.1	1851	1652	12	3.19995
rna-NM_001179849.3	1188	989	1237.6	551.258
rna-NM_001179850.1	825	626	192	135.114
rna-NM_001179851.3	1278	1079	103	42.0521
rna-NR_132203.1	351	152	1	2.8982
rna-NM_001179852.1	987	788	171	95.5965
rna-NM_001179853.3	1509	1310	106	35.6457
rna-NM_001179854.1	2592	2393	62	11.4136
rna-NM_001179855.3	594	395	50	55.7629
rna-NM_001179856.1	1086	887	271	134.592
rna-NM_001179857.3	2232	2033	31	6.71733
rna-NM_001179858.1	582	383	69	79.3638
rna-NM_001179859.3	1782	1583	68	18.9234
rna-NM_001179860.1	1059	860	31	15.8794
rna-NM_001179861.3	1047	848	1307	678.972
rna-NM_001179862.1	1689	1490	186.484	55.1349
rna-NM_001348852.1	321	122	1	3.61087
rna-YNCK0021W	73	3.5471	0	0
rna-NM_001179864.3	468	269	30	49.1294
rna-NM_001179865.1	924	725	21	12.7601
rna-NM_001179866.3	1113	914	22	10.6035
rna-NM_001179867.1	1092	893	8	3.94649
rna-NM_001179868.3	1758	1559	26	7.34682
rna-NM_001179869.1	2517	2318	194	36.8689
rna-NM_001179870.3	963	764	617	355.766
rna-NM_001179871.1	1035	836	674	355.161
rna-NM_001179872.3	3474	3275	176	23.6741
rna-NM_001179873.1	402	203	0	0
rna-NM_001179874.3	1836	1637	85	22.874
rna-NM_001179875.1	588	389	28	31.7089
rna-NM_001179876.3	3216	3017	90	13.1413
rna-NM_001179877.1	1038	839	60	31.5037
rna-NM_001179878.3	1014	815	44	23.783
rna-NM_001179879.1	2733	2534	117	20.34
rna-NM_001179880.4	2121	1922	54	12.3769
rna-NM_001179881.1	741	542	10	8.1278
rna-NM_001179882.3	1221	1022	1177	507.338
rna-NM_001179883.1	1806	1607	274	75.1116
rna-NM_001179884.3	387	188	1236.76	2898.01
rna-NM_001179885.1	5628	5429	58	4.70631
rna-NM_001184522.3	267	68.0268	4	25.9031
rna-NM_001179886.1	3588	3389	96	12.4788
rna-NM_001179887.3	1650	1451	391	118.708
rna-NM_001179888.1	2154	1955	52	11.7173
rna-NM_001179889.3	2436	2237	287	56.5182
rna-NM_001179890.1	1068	869	90	45.6242
rna-NM_001179891.3	1965	1766	54	13.4702
rna-NM_001179892.1	3510	3311	0	0
rna-NM_001179893.3	3657	3458	0	0
rna-NM_001179894.1	921	722	0	0
rna-NM_001179895.3	1749	1550	0	0
rna-NM_001179896.1	1848	1649	0	0
rna-NM_001181887.1	3618	3419	32.2434	4.15445
rna-NM_001184605.1	171	9.50903	0	0
rna-NM_001181886.1	3618	3419	3.47301	0.447485
rna-NM_001181884.1	363	164	0.75	2.0146
rna-NM_001181883.1	1425	1226	10	3.5932
rna-NM_001181882.1	975	776	7	3.97382
rna-NM_001181881.1	1752	1553	34	9.6445
rna-NM_001181880.1	702	503	13	11.3854
rna-NM_001181878.1	1728	1529	33	9.50777
rna-NM_001181877.1	1239	1040	8	3.38867
rna-NM_001181876.1	897	698	12	7.57352
rna-NM_001181875.1	1596	1397	18	5.67608
rna-NM_001181874.2	2532	2333	29	5.4759
rna-NM_001181873.1	459	260	12	20.332
rna-NM_001181872.1	450	251	14	24.5712
rna-NM_001181871.1	2139	1940	113	25.6595
rna-NM_001181870.1	432	233	193	364.9
rna-NM_001181869.1	540	341	20	25.8373
rna-NM_001181868.1	4986	4787	449	41.3195
rna-NM_001181866.1	750	551	21	16.7896
rna-NM_001181865.1	771	572	3884.24	2991.45
rna-NM_001181863.1	2010	1811	251	61.0559
rna-NM_001181862.1	504	305	5	7.22175
rna-NM_001181861.1	801	602	99	72.4454
rna-NM_001181860.1	9435	9236	29	1.3832
rna-NM_001181859.1	1146	947	276	128.39
rna-NM_001181858.1	744	545	22	17.7827
rna-NM_001181856.1	1512	1313	144	48.3137
rna-NM_001181855.1	1899	1700	96	24.8768
rna-NM_001181854.1	2514	2315	330	62.7964
rna-NM_001181853.1	693	494	37	32.9949
rna-NM_001181852.1	2478	2279	22	4.25256
rna-NM_001181851.1	3054	2855	70	10.801
rna-NM_001348853.1	342	143	1	3.08061
rna-NM_001181849.1	2250	2051	374	80.3301
rna-NM_001181848.1	1761	1562	461	130.015
rna-NM_001181847.1	753	554	75	59.6381
rna-NM_001181846.1	2727	2528	349	60.8164
rna-YNCL0001W	72	3.52559	0	0
rna-NM_001181845.1	375	176	2	5.00598
rna-NM_001181844.1	1920	1721	185.937	47.5945
rna-NM_001181843.1	840	641	72	49.4819
rna-NM_001181842.1	1158	959	18	8.26849
rna-NM_001181841.1	4401	4202	76	7.96764
rna-NM_001181839.1	2214	2015	151	33.0122
rna-NM_001184338.1	297	98.0001	19	85.4082
rna-NM_001181838.1	1674	1475	525	156.798
rna-YLL017W	312	113	0	0
rna-YLL016W	3147	2948	20	2.98865
rna-NM_001181835.1	4680	4481	48	4.71887
rna-NM_001181834.1	327	128	39	134.223
rna-NM_001181833.1	2640	2441	41	7.39926
rna-NM_001181832.1	1722	1523	190	54.9574
rna-NM_001181831.1	1470	1271	548	189.936
rna-NM_001181830.1	1284	1085	75	30.4511
rna-NM_001181829.1	210	20.9285	7	147.344
rna-NM_001181828.1	2259	2060	812	173.644
rna-NM_001181827.1	1998	1799	9	2.20386
rna-NM_001184559.1	177	10.528	0	0
rna-NM_001181826.1	1281	1082	20	8.14282
rna-NM_001181825.1	2607	2408	19	3.47592
rna-NM_001181824.1	1851	1652	41	10.9332
rna-NM_001181823.1	2841	2642	71	11.8385
rna-NM_001181822.1	1311	1112	2	0.792314
rna-NM_001181821.1	2274	2075	34	7.21827
rna-NM_001181888.1	2589	2390	51	9.40036
rna-NM_001181889.1	1992	1793	284	69.7767
rna-NM_001181890.1	876	677	310	201.718
rna-NM_001181891.1	1572	1373	12	3.8502
rna-NM_001181892.1	1386	1187	142	52.6999
rna-NM_001181893.1	2139	1940	51	11.5809
rna-NM_001181894.1	1011	812	119	64.5599
rna-NM_001181895.1	507	308	89	127.295
rna-NM_001181896.1	600	401	706	775.59
