target_id	length	eff_length	est_counts	tpm
rna-NM_001184476.1	120	5.05223	0	0
rna-NM_001181485.3	999	800	5011.41	716.58
rna-NM_001181484.1	2469	2270	49	2.46925
rna-NM_001181483.1	3222	3023	1415	53.5443
rna-NM_001181482.3	1353	1154	175	17.3471
rna-NM_001181481.1	1191	992	270	31.1348
rna-NM_001184635.1	135	5.87326	0	0
rna-NR_132196.1	104	4.40283	0	0
rna-NM_001181480.3	2529	2330	94	4.61495
rna-NM_001181479.1	1230	1031	57	6.32428
rna-YNCJ0010W	75	3.59105	0	0
rna-YNCJ0011W	72	3.52559	0	0
rna-YNCJ0012W	72	3.52559	0	0
rna-NM_001181478.1	1905	1706	4	0.26821
rna-NM_001181477.3	1377	1178	413	40.1051
rna-NM_001181476.1	774	575	3	0.596826
rna-NM_001181475.1	4197	3998	304	8.69812
rna-NM_001181474.3	2472	2273	375	18.8724
rna-NM_001181473.1	5052	4853	506	11.9271
rna-YNCJ0013C	72	3.52559	0	0
rna-YNCJ0014C	72	3.52559	0	0
rna-NM_001181472.1	660	461	23	5.70718
rna-NM_001181471.3	675	476	1	0.240319
rna-YNCJ0015W	74	3.56892	0	0
rna-NM_001181470.1	1272	1073	101	10.7675
rna-NM_001181469.1	753	554	81	16.7251
rna-NM_001181468.3	2049	1850	1317	81.4345
rna-NM_001181467.1	2313	2114	1921	103.948
rna-NM_001181465.1	984	785	163	23.7527
rna-NM_001181464.3	591	392	76	22.178
rna-NM_001181463.1	2469	2270	185	9.32267
rna-YNCJ0016C	73	3.5471	0	0
rna-NM_001181462.1	336	137	1	0.834976
rna-NM_001181461.3	417	218	1	0.524733
rna-NM_001181460.1	1200	1001	354	40.4542
rna-NM_001181459.1	1545	1346	473	40.1986
rna-NM_001181458.3	585	386	203	60.1594
rna-YNCJ0017C	71	3.50437	0	0
rna-NM_001181457.1	1044	845	133	18.0049
rna-NM_001181454.1	3474	3275	165	5.76325
rna-NM_001181453.3	2049	1850	59	3.64817
rna-NM_001181450.1	1686	1487	475	36.5407
rna-NM_001181448.1	1605	1406	1134	92.2619
rna-NM_001181447.3	1548	1349	113	9.58211
rna-NM_001181446.1	2166	1967	635	36.9287
rna-NM_001181445.2	486	287	350	139.502
rna-YNCJ0018W	73	3.5471	0	0
rna-YNCJ0019C	72	3.52559	0	0
rna-NM_001181444.3	2001	1802	834	52.9427
rna-NM_001181442.2	1707	1508	948	71.912
rna-NM_001348847.1	315	116	1	0.986136
rna-YNCJ0020W	73	3.5471	0	0
rna-NM_001181440.1	972	773	184	27.2291
rna-YNCJ0021C	84	3.8053	0	0
rna-NM_001181439.3	6081	5882	143	2.78103
rna-NM_001181438.1	612	413	170	47.0862
rna-NM_001181437.1	357	158	45	32.5799
rna-NM_001181436.3	1431	1232	617	57.2887
rna-NM_001181435.1	648	449	214	54.5208
rna-NM_001181658.1	1809	1610	306	21.7415
rna-NM_001181659.3	1782	1583	1320	95.3867
rna-NM_001181660.1	1560	1361	744	62.533
rna-NM_001181661.1	1953	1754	95	6.19568
rna-NM_001181662.3	2103	1904	319	19.1654
rna-NM_001184533.1	282	83.0016	9	12.4037
rna-NM_001181663.1	1464	1265	250	22.6071
rna-NM_001181664.3	915	716	1584	253.068
rna-NM_001181665.1	1017	818	249	34.821
rna-NM_001181666.1	999	800	16358.9	2339.15
rna-NM_001181668.3	1536	1337	149	12.7482
rna-NM_001181667.1	285	86.0009	41	54.5351
rna-NM_001181669.1	786	587	92	17.9285
rna-NM_001181670.4	399	200	57	32.6016
rna-NM_001181671.1	1212	1013	158	17.8419
rna-NM_001181672.1	597	398	644	185.096
rna-NM_001181673.3	1533	1334	340	29.1553
rna-NM_001181674.1	1758	1559	4534	332.683
rna-NM_001181675.1	513	314	244	88.8904
rna-NM_001181677.3	1050	851	213	28.6315
rna-NM_001181679.1	945	746	80	12.2672
rna-NM_001181680.1	330	131	20	17.4644
rna-NM_001181682.3	735	536	229	48.8726
rna-NM_001181683.1	534	335	26	8.87816
rna-NM_001181684.3	1323	1124	0	0
rna-NM_001181685.2	5269	5070	13.2536	0.299035
rna-NM_001181686.1	1323	1124	0	0
rna-NM_001181687.2	5269	5070	36.445	0.822289
rna-NM_001181688.3	2238	2039	7	0.392713
rna-NM_001181689.1	4227	4028	106	3.01031
rna-NM_001181690.1	1182	983	194	22.5758
rna-NM_001181691.3	4074	3875	77	2.27307
rna-NM_001181692.1	327	128	20	17.8737
rna-NM_001181693.1	3258	3059	105	3.92649
rna-NM_001181694.3	2679	2480	23	1.06089
rna-NM_001181697.1	3366	3167	53	1.91435
rna-NM_001181698.1	2340	2141	69	3.68661
rna-NM_001181699.3	3525	3326	563	19.3634
rna-NM_001181700.1	2235	2036	720	40.4529
rna-NM_001181701.1	1053	854	73	9.77822
rna-YNCJ0022C	72	3.52559	0	0
rna-NM_001181702.3	423	224	82	41.8755
rna-NM_001181703.1	1965	1766	1234	79.9317
rna-NM_001181704.1	1815	1616	468	33.1283
rna-YNCJ0023C	82	3.75521	0	0
rna-NM_001181705.3	474	275	64.0353	26.6368
rna-NM_001181706.1	330	131	340	296.895
rna-NM_001181707.1	1593	1394	274	22.4845
rna-NM_001181708.3	708	509	180	40.4529
rna-NM_001181709.1	1506	1307	200	17.5045
rna-YNCJ0024W	71	3.50437	0	0
rna-NM_001181710.1	1698	1499	283	21.5963
rna-NM_001181711.3	1725	1526	24	1.79908
rna-NM_001181712.1	1494	1295	172	15.1933
rna-YNCJ0025W	72	3.52559	0	0
rna-NM_001181713.1	495	296	96	37.1
rna-YNCJ0026W	72	3.52559	0	0
rna-NM_001181714.3	711	512	290	64.7922
rna-YNCJ0027C	75	3.59105	0	0
rna-NM_001181715.1	651	452	84	21.2586
rna-NM_001181716.1	444	245	136	63.4991
rna-NM_001181717.3	2457	2258	418	21.1761
rna-NM_001181718.1	1056	857	158	21.0897
rna-NM_001181719.1	2808	2609	164	7.19059
rna-NM_001181720.3	1374	1175	83	8.08044
rna-NM_001181721.1	378	179	974	622.444
rna-NM_001181722.1	1689	1490	1911	146.713
rna-NM_001181723.3	1350	1151	564	56.0529
rna-NM_001181724.1	7413	7214	216	3.42509
rna-NM_001181725.1	426	227	65	32.7553
rna-NM_001181726.3	1062	863	275	36.4516
rna-NM_001181727.1	594	395	187	54.1551
rna-NM_001181728.1	978	779	4233	621.592
rna-NM_001181730.3	1158	959	884	105.446
rna-NM_001181731.1	621	422	543	147.191
rna-NM_001181732.1	657	458	84	20.9801
rna-NM_001181733.3	1191	992	436	50.277
rna-NM_001181734.1	1248	1049	479	52.2342
rna-NM_001181735.1	936	737	1194	185.324
rna-NM_001181736.3	1362	1163	15	1.47539
rna-NM_001181737.1	330	131	0	0
rna-NM_001181738.1	1185	986	154	17.8665
rna-NM_001181739.3	342	143	128	102.393
rna-NM_001181740.1	930	731	75	11.7365
rna-NM_001181741.1	1272	1073	187	19.9359
rna-NM_001181742.3	318	119	131	125.927
rna-NM_001181743.1	333	134	8	6.82936
rna-NM_001181745.1	879	680	333	56.0183
rna-NM_001181746.3	2865	2666	278	11.9283
rna-NM_001181747.1	3456	3257	419	14.716
rna-NM_001181748.1	3276	3077	152	5.65081
rna-NM_001181749.3	4344	4145	87	2.40098
rna-NM_001181750.1	984	785	263	38.3249
rna-NM_001181751.1	1083	884	13	1.68223
rna-NR_132197.1	1489	1290	4	0.354703
rna-NM_001181752.3	279	80.003	2155.51	3082.05
rna-NM_001181753.1	969	770	97	14.4104
rna-NM_001181754.1	849	650	114	20.0626
rna-NM_001181755.3	519	320	381	136.198
rna-NM_001181756.2	1971	1772	132	8.52128
rna-NM_001181757.1	711	512	54	12.0648
rna-NM_001181758.3	984	785	234	34.0989
rna-YNCJ0029W	82	3.75521	0	0
rna-NM_001181759.1	801	602	194	36.8638
rna-NM_001181760.1	609	410	77	21.4833
rna-NM_001181761.4	1737	1538	227	16.8836
rna-NM_001181762.1	465	266	2680	1152.52
rna-NM_001181763.1	1023	824	1973	273.902
rna-NM_001181764.4	2178	1979	58	3.35256
rna-NM_001181765.2	987	788	72	10.452
rna-NM_001395036.1	237	39.4185	18	52.2357
rna-NM_001181766.1	372	173	3	1.98367
rna-NM_001181767.3	3357	3158	284	10.2873
rna-NM_001181768.1	2067	1868	152	9.30811
rna-NM_001181769.1	852	653	214	37.4883
rna-NM_001181770.3	606	407	106	29.7924
rna-NM_001184523.1	330	131	45	39.2949
rna-NM_001181771.1	744	545	321	67.3757
rna-NM_001181773.3	510	311	31	11.4024
rna-NM_001181774.1	840	641	62	11.0644
rna-NM_001181775.1	1362	1163	452	44.4584
rna-NM_001181776.3	612	413	55	15.2338
rna-NM_001181777.1	2187	1988	156	8.97641
rna-NM_001181778.1	351	152	0	0
rna-NM_001181779.3	1536	1337	1230	105.237
rna-NM_001181780.1	1494	1295	109	9.62834
rna-NM_001181781.1	678	479	27646	6602.24
rna-NM_001181782.3	1347	1148	580	57.7937
rna-NM_001181783.1	1227	1028	313	34.8294
rna-NM_001181784.1	2436	2237	357	18.2556
rna-NM_001181785.3	4143	3944	165	4.78566
rna-NM_001348848.1	360	161	1	0.710508
rna-NR_132198.1	194	14.6185	3	23.4754
rna-NM_001181787.2	1020	821	78	10.8679
rna-NM_001181788.1	1920	1721	209	13.8918
rna-NM_001181789.3	1650	1451	85	6.7011
rna-NM_001181790.2	3147	2948	955	37.057
rna-NM_001181791.1	630	431	128	33.9725
rna-NM_001181792.3	2124	1925	348	20.6796
rna-NM_001181793.1	720	521	37	8.12379
rna-NM_001184382.1	264	65.044	37	65.0713
rna-NM_001181794.3	1266	1067	153	16.4029
rna-NM_001181795.1	4329	4130	382	10.5805
rna-NM_001181796.2	4755	4556	224	5.62418
rna-NM_001181797.3	1080	881	759	98.5509
rna-NM_001181798.1	4947	4748	84	2.02378
rna-NM_001181799.1	1044	845	192	25.992
rna-NM_001181800.3	1029	830	112	15.436
rna-NM_001181801.1	2289	2090	604	33.0587
rna-NM_001181802.1	810	611	417	78.071
rna-NM_001181803.3	786	587	13483.4	2627.59
rna-NM_001270754.1	354	155	8	5.90409
rna-NM_001181805.1	1077	878	72	9.38064
rna-NM_001181806.1	1131	932	148	18.1652
rna-NM_001181807.4	1215	1016	40	4.50361
rna-NM_001181808.4	897	698	3	0.491655
rna-NM_001181809.2	3486	3287	33	1.14844
rna-NM_001184556.1	51	3.13462	0	0
rna-NM_001181810.3	1632	1433	62	4.94926
rna-NM_001181811.3	1086	887	10	1.28965
rna-NM_001181812.1	1041	842	9	1.22271
rna-NM_001181813.1	867	668	45	7.70603
rna-NM_001181814.3	1023	824	7.13098	0.989958
rna-NM_001181816.3	1704	1505	1.71079	0.130034
rna-NM_001181817.1	1074	875	0	0
rna-NM_001181818.1	1809	1610	18.9993	1.34992
rna-NM_001181819.3	1152	953	295.037	35.4143
rna-NM_001179789.1	372	173	0	0
rna-NM_001179787.1	2118	1919	88	5.24569
rna-NM_001179786.2	1422	1223	14	1.30947
rna-NM_001179785.1	2136	1937	54	3.18903
rna-NM_001179784.1	1224	1025	134.557	15.0168
rna-NM_001179783.1	981	782	46	6.72893
rna-NM_001179782.1	1851	1652	103	7.13217
rna-NM_001179781.1	945	746	1040	159.474
rna-NM_001179780.1	3861	3662	227	7.09091
rna-NM_001179779.1	612	413	152	42.1006
rna-NM_001179778.1	2148	1949	101	5.92795
rna-NM_001179777.1	1872	1673	642	43.8969
rna-NM_001179776.1	1455	1256	435	39.6182
rna-NR_132199.1	101	4.3003	0	0
rna-NM_001179775.1	3075	2876	522	20.7623
rna-NM_001179774.1	3873	3674	34	1.05861
rna-YNCK0002C	72	3.52559	0	0
rna-NM_001179773.1	816	617	47	8.7138
rna-NM_001179772.1	762	563	408	82.8985
rna-NM_001179771.1	804	605	232	43.8659
rna-NM_001179770.1	3303	3104	722	26.6079
rna-NM_001179769.1	1899	1700	232	15.6111
rna-NM_001179768.1	7425	7226	244	3.86266
rna-NM_001179766.1	3537	3338	987	33.824
rna-NM_001179764.2	1989	1790	389	24.8594
rna-NM_001179763.1	3132	2933	51	1.98908
rna-YNCK0003W	74	3.56892	0	0
rna-NM_001179762.1	603	404	522	147.803
rna-NM_001179761.1	1212	1013	237	26.7629
rna-NM_001179760.1	1389	1190	53	5.09476
rna-NM_001179759.1	1017	818	199	27.8288
rna-NM_001179758.1	378	179	304	194.274
rna-NM_001179757.1	1605	1406	1115	90.7161
rna-NM_001179756.1	528	329	427	148.466
rna-YNCK0004W	84	3.8053	0	0
rna-NM_001179755.1	1200	1001	130	14.8561
rna-NM_001179754.1	2562	2363	14	0.677734
rna-NM_001179753.1	2253	2054	48	2.67322
rna-NM_001179752.1	555	356	337	108.287
rna-NM_001179751.1	1767	1568	91	6.63881
rna-NM_001179750.1	1401	1202	180	17.1302
rna-NM_001184557.1	213	22.4695	0	0
rna-NM_001179749.1	921	722	85	13.4672
rna-NM_001179748.1	6156	5957	584	11.2145
rna-NM_001179747.1	1284	1085	2873	302.901
rna-NM_001179746.1	555	356	9466.02	3041.67
rna-NM_001179745.1	2040	1841	256	15.9067
rna-NM_001179744.1	1413	1214	5	0.471136
rna-NM_001179742.1	2487	2288	713	35.6474
rna-NM_001179741.1	1512	1313	581	50.6181
rna-NM_001179740.1	1857	1658	304	20.9741
rna-NM_001179739.1	3027	2828	365	14.7641
rna-NM_001179738.1	1284	1085	3409	359.411
rna-NM_001179737.1	2787	2588	111	4.90629
rna-NM_001179736.1	417	218	70	36.7313
rna-NM_001179734.1	2175	1976	109	6.31007
rna-NM_001179733.1	414	215	171	90.9813
rna-NM_001179732.1	1197	998	442	50.6625
rna-NM_001179731.1	2760	2561	70	3.12668
rna-YNCK0005C	72	3.52559	0	0
rna-NM_001179730.1	1026	827	1239.86	171.499
rna-NM_001179729.1	978	779	170.138	24.9838
rna-NM_001179728.1	1209	1010	25	2.83148
rna-NM_001179727.1	1302	1103	137	14.2082
rna-NM_001179726.1	438	239	367	175.656
rna-NM_001179725.1	636	437	106	27.7472
rna-NM_001179723.2	2859	2660	514	22.1043
rna-NM_001179722.1	249	50.3754	2494	5663.34
rna-NM_001179721.1	1887	1688	349	23.6509
rna-NM_001179720.1	735	536	305	65.0923
rna-YNCK0006C	72	3.52559	0	0
rna-NM_001179718.1	744	545	12616	2648.01
rna-NM_001179717.1	1014	815	141	19.7905
rna-NM_001179716.1	909	710	1094	176.26
rna-NM_001179715.1	1218	1019	116	13.022
rna-NM_001179714.1	1923	1724	235	15.5928
rna-NM_001179712.1	2079	1880	320	19.4709
rna-NM_001179711.1	1404	1205	794	75.3751
rna-NM_001179710.1	639	440	405	105.292
rna-NM_001179709.1	1392	1193	1404	134.624
rna-NM_001179708.1	660	461	424	105.211
rna-NM_001179707.1	597	398	384	110.368
rna-NM_001179706.1	1647	1448	132	10.428
rna-NM_001179705.1	1587	1388	442	36.4273
rna-NM_001184513.1	210	20.9285	15	81.9876
rna-NM_001179704.1	396	197	105	60.9702
rna-NM_001179703.1	336	137	45	37.5739
rna-NM_001179701.1	2181	1982	436	25.1639
rna-NM_001179700.2	2319	2120	61	3.29146
rna-NM_001179699.2	1392	1193	126	12.0816
rna-NM_001179698.1	1293	1094	24	2.50951
rna-NM_001179696.1	741	542	147	31.0251
rna-NM_001179695.2	3819	3620	86	2.71759
rna-NM_001179694.1	888	689	167	27.7263
rna-YNCK0007W	73	3.5471	0	0
rna-NM_001179693.1	1713	1514	62	4.68447
rna-NM_001179692.1	2043	1844	368	22.8287
rna-NM_001179691.1	1884	1685	1016	68.9745
rna-NM_001179690.1	1740	1541	199	14.7722
rna-NM_001179688.1	504	305	407	152.647
rna-NM_001179687.1	2559	2360	109	5.28335
rna-NM_001179686.1	975	776	2148	316.641
rna-NM_001179685.1	648	449	86	21.9102
rna-YNCK0008W	73	3.5471	0	0
rna-NM_001179683.1	651	452	396	100.219
rna-NM_001179682.1	1557	1358	151	12.7196
rna-NM_001179680.1	1104	905	210	26.5439
rna-NM_001179679.1	1149	950	59	7.10433
rna-NM_001179678.1	2196	1997	210	12.0292
rna-NM_001179676.1	942	743	615	94.6849
rna-NM_001179675.1	1665	1466	222	17.3226
rna-NM_001179674.1	1362	1163	54	5.3114
rna-NM_001179673.1	930	731	44	6.88541
rna-NM_001184482.1	120	5.05223	0	0
rna-NM_001179672.1	1356	1157	592	58.5306
rna-NM_001179671.1	3399	3200	72	2.57381
rna-NM_001179670.1	2154	1955	345.939	20.2417
rna-NM_001395037.1	255	56.1701	1.06064	2.16002
rna-NM_001179669.1	1545	1346	93	7.90374
rna-NM_001348849.1	306	107	0	0
rna-NM_001179667.2	4557	4358	82	2.15239
rna-NM_001179666.1	1764	1565	194	14.1802
rna-NM_001179665.1	753	554	1070	220.937
rna-NM_001179664.1	1074	875	301	39.3508
rna-NM_001348850.1	411	212	0	0
rna-NM_001184604.1	150	7.01018	0	0
rna-NM_001180025.1	279	80.003	1600	2287.75
rna-NM_001179662.1	720	521	2033	446.369
rna-NM_001179661.1	837	638	157	28.1497
rna-NM_001179660.1	942	743	597	91.9137
rna-NM_001179659.1	1020	821	109	15.1872
rna-NM_001179658.1	3315	3116	75	2.75333
rna-NM_001179657.1	933	734	96	14.9613
rna-NM_001179656.1	1332	1133	243	24.5341
rna-NM_001179655.1	1650	1451	60	4.73019
rna-NM_001179654.1	1716	1517	263	19.8319
rna-NM_001179653.1	675	476	145	34.8462
rna-NM_001179652.1	384	185	20	12.3667
rna-NM_001179651.1	1005	806	299	42.4356
rna-NM_001179650.1	351	152	10	7.52577
rna-NM_001179648.1	1305	1106	2214	228.99
rna-NM_001179647.1	1239	1040	5127	563.929
rna-NR_132200.1	95	4.11003	0	0
rna-NM_001179646.1	1179	980	1283	149.76
rna-NM_001179645.1	1971	1772	243	15.6869
rna-NM_001179644.1	2208	2009	942	53.6371
rna-NM_001179643.1	1179	980	643	75.055
rna-NM_001179641.1	1353	1154	442	43.8138
rna-NM_001179640.1	1584	1385	341	28.1643
rna-NM_001179639.1	2646	2447	238	11.126
rna-NM_001179638.1	2301	2102	183	9.95894
rna-YNCK0010W	72	3.52559	0	0
rna-NM_001179637.1	771	572	74	14.7989
rna-NM_001179636.1	510	311	47	17.2875
rna-NM_001179635.1	543	344	74	24.6075
rna-YNCK0011C	74	3.56892	0	0
rna-NM_001184534.1	237	39.4185	130	377.258
rna-NM_001179634.1	2880	2681	632	26.9659
rna-YNCK0012C	72	3.52559	0	0
rna-NM_001179633.1	462	263	176	76.5511
rna-NM_001184684.1	222	27.8721	2	8.20833
rna-NM_001179631.2	621	422	273	74.0022
rna-NM_001179630.1	2910	2711	375	15.8233
rna-NM_001179629.1	504	305	303	113.642
rna-NM_001179628.1	1893	1694	85	5.73985
rna-NM_001179627.1	342	143	41	32.7976
rna-NM_001179626.1	1080	881	35782	4646.04
rna-NM_001179625.1	1326	1127	388	39.3824
rna-NM_001179624.1	369	170	147	98.9152
rna-NM_001179623.1	3114	2915	447	17.5414
rna-NM_001179622.1	504	305	12673	4753.07
rna-NM_001179621.2	837	638	30	5.37892
rna-NM_001179620.1	2217	2018	1253	71.0272
rna-NM_001184336.1	261	62.0706	25	46.0732
rna-NM_001179618.1	879	680	416	69.9808
rna-NM_001179617.1	1062	863	388	51.4299
rna-NM_001179616.1	2769	2570	53	2.35905
rna-NM_001179615.1	690	491	95	22.1328
rna-NM_001179614.1	1923	1724	228	15.1284
rna-NM_001179613.1	1551	1352	262	22.1676
rna-NM_001179612.1	1350	1151	255	25.3431
rna-NM_001179611.1	1587	1388	201	16.5654
rna-NM_001270755.1	321	122	27	25.3162
rna-NM_001179609.1	1101	902	1286	163.091
rna-NM_001179608.3	1092	893	64	8.19829
rna-NM_001179607.1	675	476	233	55.9943
rna-NM_001179606.3	771	572	319	63.7954
rna-NM_001179605.1	1572	1373	431	35.9088
rna-NR_132201.1	101	4.3003	0	0
rna-NM_001179604.3	3513	3314	242	8.35329
rna-NM_001179603.1	357	158	1	0.723998
rna-NM_001179601.3	1500	1301	234	20.5747
rna-NM_001179600.1	2277	2078	75	4.12867
rna-NM_001184335.3	711	512	258	57.6427
rna-NM_001179599.1	3117	2918	207	8.11484
rna-YNCK0014W	74	3.56892	0	0
rna-NM_001179598.3	1794	1595	473	33.9231
rna-NM_001179595.1	2010	1811	8002	505.446
rna-NM_001179594.3	1449	1250	871	79.7082
rna-NM_001179593.1	1344	1145	716	71.5323
rna-NM_001179592.3	504	305	117	43.8814
rna-NM_001179591.1	2040	1841	305	18.9514
rna-NM_001179590.3	615	416	1504	413.57
rna-NM_001184683.1	228	32.1317	300	1068.03
rna-NM_001179589.4	834	635	140	25.2202
rna-NM_001179588.1	2523	2324	332	16.3417
rna-NM_001179587.3	1407	1208	1287	121.873
rna-NM_001179586.1	3249	3050	621	23.2909
rna-NM_001179585.3	951	752	297	45.1787
rna-NM_001184481.1	300	101	75	84.9443
rna-NM_001179584.3	990	791	204	29.5018
rna-NM_001179583.1	2052	1853	52	3.21013
rna-NM_001179582.3	525	326	519	182.114
rna-NM_001179581.1	2940	2741	181	7.55378
rna-NM_001179580.3	5295	5096	812	18.2273
rna-NM_001179579.1	516	317	252	90.936
rna-NM_001179578.3	1752	1553	269	19.8142
rna-NM_001179577.1	1062	863	109	14.4481
rna-NM_001179576.3	4452	4253	657	17.6711
rna-NM_001179575.1	711	512	3454	771.697
rna-NM_001179574.3	1257	1058	534	57.7365
rna-NM_001179573.1	807	608	413	77.7036
rna-NM_001180028.3	294	95.0001	102	122.82
rna-NR_132202.1	109	4.58598	0	0
rna-NM_001179572.1	417	218	7715.45	4048.55
rna-NM_001179571.3	1785	1586	376	27.1194
rna-NM_001179570.1	1206	1007	1120	127.228
rna-NM_001179569.3	396	197	106	61.5509
rna-NM_001179568.1	699	500	429	98.1481
rna-NM_001179567.3	609	410	141	39.3396
rna-NM_001179791.1	2115	1916	431	25.7322
rna-NM_001179792.3	1707	1508	297	22.5294
rna-NM_001179793.1	1347	1148	76	7.57297
rna-NM_001179794.3	1134	935	79	9.66518
rna-NM_001179795.1	1578	1379	43	3.56696
rna-NM_001179796.3	795	596	190	36.4672
rna-NM_001179797.1	555	356	171	54.9466
rna-NM_001179798.4	1878	1679	485	33.0435
rna-NM_001179799.1	2703	2504	71	3.24354
rna-YNCK0016W	82	3.75521	0	0
rna-NM_001179800.3	2316	2117	273	14.7515
rna-NM_001179801.1	1062	863	76	10.0739
rna-NM_001179803.3	990	791	380	54.9543
rna-NM_001179804.1	705	506	352	79.5769
rna-NM_001179805.3	1707	1508	46	3.4894
rna-NM_001179806.1	1623	1424	382	30.6865
rna-NM_001179807.3	1656	1457	70	5.49583
rna-NM_001179808.1	2178	1979	285	16.4738
rna-NM_001179809.3	1848	1649	122	8.46318
rna-NM_001179810.1	495	296	72	27.825
rna-NM_001179811.4	2748	2549	239	10.7256
rna-NM_001179812.1	969	770	276	41.0028
rna-NM_001179813.3	1593	1394	192	15.7555
rna-NM_001179814.1	2229	2030	1091	61.4785
rna-NM_001179815.3	849	650	1241	218.4
rna-NM_001179816.1	918	719	560	89.0951
rna-YNCK0017W	73	3.5471	0	0
rna-NM_001179817.3	2298	2099	156	8.50172
rna-NM_001179818.2	3102	2903	483	19.0325
rna-NM_001179819.3	2256	2057	249	13.8471
rna-NM_001179820.1	822	623	204	37.4573
rna-NM_001179821.3	5052	4853	91	2.14499
rna-NM_001348851.1	315	116	0	0
rna-NM_001179824.1	810	611	5	0.936103
rna-NM_001184309.3	615	416	214	58.8457
rna-NM_001179826.2	1932	1733	256	16.898
rna-NM_001179827.3	888	689	103	17.1007
rna-NM_001179828.1	1161	962	589	70.0382
rna-YNCK0018C	72	3.52559	0	0
rna-NM_001179829.3	1809	1610	142	10.0892
rna-YNCK0019W	73	3.5471	0	0
rna-NM_001179831.1	753	554	48	9.9112
rna-NM_001179832.3	1098	899	11454	1457.44
rna-NM_001179833.1	816	617	653	121.066
rna-NM_001179834.3	1332	1133	335	33.8228
rna-NM_001179835.1	552	353	99	32.0815
rna-NM_001179836.3	852	653	1575	275.907
rna-NM_001179838.1	1254	1055	2186	237.024
rna-NM_001179839.3	402	203	153	86.2164
rna-NM_001179840.1	2670	2471	162	7.49958
rna-NM_001179841.3	1257	1058	109	11.7852
rna-NM_001179842.1	915	716	64	10.225
rna-NM_001179843.3	1215	1016	89	10.0205
rna-NM_001179844.1	12279	12080	133	1.25945
rna-NM_001179845.3	876	677	92	15.5451
rna-NM_001179846.1	1920	1721	1316	87.4721
rna-NM_001179847.3	264	65.044	3118	5483.57
rna-NM_001179848.1	1851	1652	50	3.46222
rna-NM_001179849.3	1188	989	3845.8	444.821
rna-NM_001179850.1	825	626	753	137.599
rna-NM_001179851.3	1278	1079	339	35.9396
rna-NR_132203.1	351	152	7	5.26804
rna-NM_001179852.1	987	788	599	86.9551
rna-NM_001179853.3	1509	1310	376	32.833
rna-NM_001179854.1	2592	2393	251	11.9985
rna-NM_001179855.3	594	395	182	52.7071
rna-NM_001179856.1	1086	887	866	111.683
rna-NM_001179857.3	2232	2033	84	4.72647
rna-NM_001179858.1	582	383	349	104.237
rna-NM_001179859.3	1782	1583	235	16.9817
rna-NM_001179860.1	1059	860	130	17.2918
rna-NM_001179861.3	1047	848	3286	443.268
rna-NM_001179862.1	1689	1490	664.426	51.01
rna-NM_001348852.1	321	122	3	2.81291
rna-YNCK0021W	73	3.5471	0	0
rna-NM_001179864.3	468	269	136	57.8337
rna-NM_001179865.1	924	725	54	8.52021
rna-NM_001179866.3	1113	914	60	7.5093
rna-NM_001179867.1	1092	893	26	3.33055
rna-NM_001179868.3	1758	1559	81	5.94338
rna-NM_001179869.1	2517	2318	656	32.3732
rna-NM_001179870.3	963	764	872	130.562
rna-NM_001179871.1	1035	836	2361	323.061
rna-NM_001179872.3	3474	3275	631	22.0401
rna-NM_001179873.1	402	203	18	10.1431
rna-NM_001179874.3	1836	1637	378	26.4142
rna-NM_001179875.1	588	389	122	35.8761
rna-NM_001179876.3	3216	3017	294	11.1472
rna-NM_001179877.1	1038	839	204	27.814
rna-NM_001179878.3	1014	815	206	28.9137
rna-NM_001179879.1	2733	2534	429	19.3662
rna-NM_001179880.4	2121	1922	199	11.8439
rna-NM_001179881.1	741	542	31	6.5427
rna-NM_001179882.3	1221	1022	4324	483.982
rna-NM_001179883.1	1806	1607	954	67.909
rna-NM_001179884.3	387	188	5003.17	3044.26
rna-NM_001179885.1	5628	5429	342	7.20611
rna-NM_001184522.3	267	68.0268	40	67.2627
rna-NM_001179886.1	3588	3389	292	9.85612
rna-NM_001179887.3	1650	1451	1668	131.499
rna-NM_001179888.1	2154	1955	191	11.1759
rna-NM_001179889.3	2436	2237	1030	52.6703
rna-NM_001179890.1	1068	869	354	46.5992
rna-NM_001179891.3	1965	1766	186	12.0481
rna-NM_001179892.1	3510	3311	0	0
rna-NM_001179893.3	3657	3458	0	0
rna-NM_001179894.1	921	722	0	0
rna-NM_001179895.3	1749	1550	0	0
rna-NM_001179896.1	1848	1649	0	0
rna-NM_001181887.1	3618	3419	62.5357	2.0923
rna-NM_001184605.1	171	9.50903	0	0
rna-NM_001181886.1	3618	3419	66.4464	2.22314
rna-NM_001181884.1	363	164	0	0
rna-NM_001181883.1	1425	1226	47	4.38533
rna-NM_001181882.1	975	776	37	5.45425
rna-NM_001181881.1	1752	1553	89	6.55561
rna-NM_001181880.1	702	503	36	8.18708
rna-NM_001181878.1	1728	1529	142	10.6237
rna-NM_001181877.1	1239	1040	28	3.07978
rna-NM_001181876.1	897	698	28	4.58878
rna-NM_001181875.1	1596	1397	57	4.66738
rna-NM_001181874.2	2532	2333	107	5.24643
rna-NM_001181873.1	459	260	42	18.4787
rna-NM_001181872.1	450	251	30	13.6723
rna-NM_001181871.1	2139	1940	224	13.2081
