target_id	length	eff_length	est_counts	tpm
rna-NM_001179750.1	1401	1202	576	42.5863
rna-NM_001184557.1	213	22.4695	0	0
rna-NM_001179749.1	921	722	101	12.4319
rna-NM_001179748.1	6156	5957	15681	233.936
rna-NM_001179747.1	1284	1085	1069	87.5588
rna-NM_001179746.1	555	356	2644.92	660.258
rna-NM_001179745.1	2040	1841	829	40.0177
rna-NM_001179744.1	1413	1214	22	1.61048
rna-NM_001179742.1	2487	2288	740	28.7427
rna-NM_001179741.1	1512	1313	517	34.9927
rna-NM_001179740.1	1857	1658	488	26.1569
rna-NM_001179739.1	3027	2828	490	15.3981
rna-NM_001179738.1	1284	1085	559	45.7861
rna-NM_001179737.1	2787	2588	914	31.3858
rna-NM_001179736.1	417	218	340	138.603
rna-NM_001179734.1	2175	1976	496	22.3073
rna-NM_001179733.1	414	215	422	174.432
rna-NM_001179732.1	1197	998	58	5.16475
rna-NM_001179731.1	2760	2561	240	8.32824
rna-YNCK0005C	72	3.52559	0	0
rna-NM_001179730.1	1026	827	7262.1	780.384
rna-NM_001179729.1	978	779	1480.9	168.943
rna-NM_001179728.1	1209	1010	207	18.2138
rna-NM_001179727.1	1302	1103	80	6.44564
rna-NM_001179726.1	438	239	1052	391.174
rna-NM_001179725.1	636	437	201	40.8758
rna-NM_001179723.2	2859	2660	4293	143.427
rna-NM_001179722.1	249	50.3754	438	772.694
rna-NM_001179721.1	1887	1688	192	10.1084
rna-NM_001179720.1	735	536	45	7.46104
rna-YNCK0006C	72	3.52559	0	0
rna-NM_001179718.1	744	545	57763	9419
rna-NM_001179717.1	1014	815	1715	187.007
rna-NM_001179716.1	909	710	5106	639.108
rna-NM_001179715.1	1218	1019	214	18.6634
rna-NM_001179714.1	1923	1724	4175	215.214
rna-NM_001179712.1	2079	1880	1403	66.3211
rna-NM_001179711.1	1404	1205	3552	261.962
rna-NM_001179710.1	639	440	65	13.1284
rna-NM_001179709.1	1392	1193	499	37.1716
rna-NM_001179708.1	660	461	7378	1422.29
rna-NM_001179707.1	597	398	4223	942.952
rna-NM_001179706.1	1647	1448	251	15.4048
rna-NM_001179705.1	1587	1388	122	7.81128
rna-NM_001184513.1	210	20.9285	103	437.372
rna-NM_001179704.1	396	197	398	179.543
rna-NM_001179703.1	336	137	258	167.36
rna-NM_001179701.1	2181	1982	1160	52.0123
rna-NM_001179700.2	2319	2120	101	4.23387
rna-NM_001179699.2	1392	1193	273	20.3364
rna-NM_001179698.1	1293	1094	36	2.9244
rna-NM_001179696.1	741	542	133	21.8074
rna-NM_001179695.2	3819	3620	893	21.9227
rna-NM_001179694.1	888	689	82	10.5766
rna-YNCK0007W	73	3.5471	0	0
rna-NM_001179693.1	1713	1514	310	18.1965
rna-NM_001179692.1	2043	1844	889	42.8443
rna-NM_001179691.1	1884	1685	121	6.38171
rna-NM_001179690.1	1740	1541	301	17.3586
rna-NM_001179688.1	504	305	379	110.431
rna-NM_001179687.1	2559	2360	308	11.5982
rna-NM_001179686.1	975	776	36	4.1228
rna-NM_001179685.1	648	449	146	28.8974
rna-YNCK0008W	73	3.5471	0	0
rna-NM_001179683.1	651	452	4444	873.75
rna-NM_001179682.1	1557	1358	427	27.9434
rna-NM_001179680.1	1104	905	317	31.1288
rna-NM_001179679.1	1149	950	178	16.6513
rna-NM_001179678.1	2196	1997	549	24.4313
rna-NM_001179676.1	942	743	258	30.8591
rna-NM_001179675.1	1665	1466	5006	303.465
rna-NM_001179674.1	1362	1163	79	6.03669
rna-NM_001179673.1	930	731	125	15.1965
rna-NM_001184482.1	120	5.05223	0	0
rna-NM_001179672.1	1356	1157	40	3.0724
rna-NM_001179671.1	3399	3200	499	13.8581
rna-NM_001179670.1	2154	1955	1197.4	54.4309
rna-NM_001395037.1	255	56.1701	1.59681	2.52638
rna-NM_001179669.1	1545	1346	2300	151.857
rna-NM_001348849.1	306	107	0	0
rna-NM_001179667.2	4557	4358	426	8.68709
rna-NM_001179666.1	1764	1565	911	51.7316
rna-NM_001179665.1	753	554	124	19.8913
rna-NM_001179664.1	1074	875	345	35.0399
rna-NM_001348850.1	411	212	1	0.419195
rna-NM_001184604.1	150	7.01018	0	0
rna-NM_001180025.1	279	80.003	12066	13403.2
rna-NM_001179662.1	720	521	3568	608.61
rna-NM_001179661.1	837	638	140	19.5011
rna-NM_001179660.1	942	743	2996	358.348
rna-NM_001179659.1	1020	821	1650	178.605
rna-NM_001179658.1	3315	3116	143	4.0784
rna-NM_001179657.1	933	734	667	80.7572
rna-NM_001179656.1	1332	1133	113	8.8634
rna-NM_001179655.1	1650	1451	46	2.81736
rna-NM_001179654.1	1716	1517	560	32.8061
rna-NM_001179653.1	675	476	123	22.9641
rna-NM_001179652.1	384	185	14	6.72524
rna-NM_001179651.1	1005	806	7553	832.791
rna-NM_001179650.1	351	152	31	18.1247
rna-NM_001179648.1	1305	1106	674	54.1572
rna-NM_001179647.1	1239	1040	2717	232.171
rna-NR_132200.1	95	4.11003	0	0
rna-NM_001179646.1	1179	980	1533	139.017
rna-NM_001179645.1	1971	1772	214	10.7325
rna-NM_001179644.1	2208	2009	35	1.54825
rna-NM_001179643.1	1179	980	952	86.3302
rna-NM_001179641.1	1353	1154	704	54.2149
rna-NM_001179640.1	1584	1385	362	23.2279
rna-NM_001179639.1	2646	2447	717	26.0398
rna-NM_001179638.1	2301	2102	84	3.55139
rna-YNCK0010W	72	3.52559	0	0
rna-NM_001179637.1	771	572	96	14.9151
rna-NM_001179636.1	510	311	28	8.00109
rna-NM_001179635.1	543	344	329	84.9942
rna-YNCK0011C	74	3.56892	0	0
rna-NM_001184534.1	237	39.4185	7	15.7816
rna-NM_001179634.1	2880	2681	224	7.42511
rna-YNCK0012C	72	3.52559	0	0
rna-NM_001179633.1	462	263	2764	933.972
rna-NM_001184684.1	222	27.8721	3	9.5654
rna-NM_001179631.2	621	422	1641	345.579
rna-NM_001179630.1	2910	2711	2238	73.3639
rna-NM_001179629.1	504	305	261	76.0488
rna-NM_001179628.1	1893	1694	710	37.2475
rna-NM_001179627.1	342	143	277	172.145
rna-NM_001179626.1	1080	881	81303	8201.29
rna-NM_001179625.1	1326	1127	438	34.5384
rna-NM_001179624.1	369	170	450	235.242
rna-NM_001179623.1	3114	2915	370	11.2802
rna-NM_001179622.1	504	305	4972	1448.72
rna-NM_001179621.2	837	638	22	3.06446
rna-NM_001179620.1	2217	2018	635	27.9643
rna-NM_001184336.1	261	62.0706	152	217.625
rna-NM_001179618.1	879	680	112	14.6373
rna-NM_001179617.1	1062	863	159	16.3734
rna-NM_001179616.1	2769	2570	96	3.31963
rna-NM_001179615.1	690	491	362	65.5207
rna-NM_001179614.1	1923	1724	197	10.155
rna-NM_001179613.1	1551	1352	164	10.78
rna-NM_001179612.1	1350	1151	800	61.7684
rna-NM_001179611.1	1587	1388	754	48.2763
rna-NM_001270755.1	321	122	11	8.0128
rna-NM_001179609.1	1101	902	189	18.6212
rna-NM_001179608.3	1092	893	95	9.45418
rna-NM_001179607.1	675	476	418	78.0407
rna-NM_001179606.3	771	572	430	66.8073
rna-NM_001179605.1	1572	1373	795	51.4575
rna-NR_132201.1	101	4.3003	0	0
rna-NM_001179604.3	3513	3314	994	26.6554
rna-NM_001179603.1	357	158	13	7.31203
rna-NM_001179601.3	1500	1301	3612	246.73
rna-NM_001179600.1	2277	2078	327	13.9847
rna-NM_001184335.3	711	512	472	81.9264
rna-NM_001179599.1	3117	2918	140	4.26378
rna-YNCK0014W	74	3.56892	0	0
rna-NM_001179598.3	1794	1595	1512	84.2447
rna-NM_001179595.1	2010	1811	462	22.6712
rna-NM_001179594.3	1449	1250	577	41.0221
rna-NM_001179593.1	1344	1145	265	20.568
rna-NM_001179592.3	504	305	2051	597.61
rna-NM_001179591.1	2040	1841	266	12.8404
rna-NM_001179590.3	615	416	162	34.6078
rna-NM_001184683.1	228	32.1317	16	44.2526
rna-NM_001179589.4	834	635	367	51.3623
rna-NM_001179588.1	2523	2324	529	20.2289
rna-NM_001179587.3	1407	1208	309	22.7323
rna-NM_001179586.1	3249	3050	1187	34.5862
rna-NM_001179585.3	951	752	558	65.9429
rna-NM_001184481.1	300	101	108	95.0285
rna-NM_001179584.3	990	791	82	9.21275
rna-NM_001179583.1	2052	1853	305	14.6277
rna-NM_001179582.3	525	326	4792	1306.32
rna-NM_001179581.1	2940	2741	176	5.70631
rna-NM_001179580.3	5295	5096	232	4.04585
rna-NM_001179579.1	516	317	1425	399.491
rna-NM_001179578.3	1752	1553	472	27.0099
rna-NM_001179577.1	1062	863	156	16.0644
rna-NM_001179576.3	4452	4253	1639	34.248
rna-NM_001179575.1	711	512	432	74.9835
rna-NM_001179574.3	1257	1058	203	17.0515
rna-NM_001179573.1	807	608	853	124.68
rna-NM_001180028.3	294	95.0001	157	146.868
rna-NR_132202.1	109	4.58598	0	0
rna-NM_001179572.1	417	218	1851.03	754.587
rna-NM_001179571.3	1785	1586	1030	57.7146
rna-NM_001179570.1	1206	1007	317	27.9757
rna-NM_001179569.3	396	197	343	154.732
rna-NM_001179568.1	699	500	1387	246.523
rna-NM_001179567.3	609	410	85	18.4241
rna-NM_001179791.1	2115	1916	2247	104.222
rna-NM_001179792.3	1707	1508	413	24.3389
rna-NM_001179793.1	1347	1148	261	20.2046
rna-NM_001179794.3	1134	935	241	22.9064
rna-NM_001179795.1	1578	1379	31	1.99779
rna-NM_001179796.3	795	596	501	74.7039
rna-NM_001179797.1	555	356	344	85.8737
rna-NM_001179798.4	1878	1679	615	32.5519
rna-NM_001179799.1	2703	2504	2526	89.6501
rna-YNCK0016W	82	3.75521	0	0
rna-NM_001179800.3	2316	2117	193	8.10192
rna-NM_001179801.1	1062	863	913	94.0181
rna-NM_001179803.3	990	791	2090	234.813
rna-NM_001179804.1	705	506	1902	334.05
rna-NM_001179805.3	1707	1508	40	2.35728
rna-NM_001179806.1	1623	1424	2426	151.402
rna-NM_001179807.3	1656	1457	301	18.3594
rna-NM_001179808.1	2178	1979	3011	135.212
rna-NM_001179809.3	1848	1649	174	9.37735
rna-NM_001179810.1	495	296	281	84.3658
rna-NM_001179811.4	2748	2549	282	9.83175
rna-NM_001179812.1	969	770	341	39.3564
rna-NM_001179813.3	1593	1394	231	14.7265
rna-NM_001179814.1	2229	2030	58	2.53912
rna-NM_001179815.3	849	650	192	26.2506
rna-NM_001179816.1	918	719	196	24.2258
rna-YNCK0017W	73	3.5471	0	0
rna-NM_001179817.3	2298	2099	86	3.64114
rna-NM_001179818.2	3102	2903	483	14.786
rna-NM_001179819.3	2256	2057	306	13.2202
rna-NM_001179820.1	822	623	132	18.8294
rna-NM_001179821.3	5052	4853	554	10.145
rna-NM_001348851.1	315	116	3	2.29834
rna-NM_001179824.1	810	611	23	3.34533
rna-NM_001184309.3	615	416	933	199.315
rna-NM_001179826.2	1932	1733	65	3.33324
rna-NM_001179827.3	888	689	206	26.5705
rna-NM_001179828.1	1161	962	331	30.5777
rna-YNCK0018C	72	3.52559	0	0
rna-NM_001179829.3	1809	1610	1443	79.6512
rna-YNCK0019W	73	3.5471	0	0
rna-NM_001179831.1	753	554	12	1.92497
rna-NM_001179832.3	1098	899	2446	241.796
rna-NM_001179833.1	816	617	142	20.4529
rna-NM_001179834.3	1332	1133	132	10.3537
rna-NM_001179835.1	552	353	67	16.8675
rna-NM_001179836.3	852	653	10098	1374.28
rna-NM_001179838.1	1254	1055	3073	258.858
rna-NM_001179839.3	402	203	1685	737.659
rna-NM_001179840.1	2670	2471	263	9.45877
rna-NM_001179841.3	1257	1058	152	12.7676
rna-NM_001179842.1	915	716	1055	130.946
rna-NM_001179843.3	1215	1016	85	7.43493
rna-NM_001179844.1	12279	12080	406	2.98683
rna-NM_001179845.3	876	677	148	19.4279
rna-NM_001179846.1	1920	1721	281	14.5103
rna-NM_001179847.3	264	65.044	475	648.99
rna-NM_001179848.1	1851	1652	562	30.2328
rna-NM_001179849.3	1188	989	3380.22	303.739
rna-NM_001179850.1	825	626	90	12.7767
rna-NM_001179851.3	1278	1079	128	10.5424
rna-NR_132203.1	351	152	27	15.786
rna-NM_001179852.1	987	788	494	55.7125
rna-NM_001179853.3	1509	1310	293	19.8769
rna-NM_001179854.1	2592	2393	242	8.9872
rna-NM_001179855.3	594	395	1099	247.259
rna-NM_001179856.1	1086	887	1811	181.446
rna-NM_001179857.3	2232	2033	1382	60.4119
rna-NM_001179858.1	582	383	367	85.1567
rna-NM_001179859.3	1782	1583	96	5.38942
rna-NM_001179860.1	1059	860	316	32.6543
rna-NM_001179861.3	1047	848	1846	193.458
rna-NM_001179862.1	1689	1490	775.145	46.2326
rna-NM_001348852.1	321	122	1	0.728437
rna-YNCK0021W	73	3.5471	0	0
rna-NM_001179864.3	468	269	621	205.159
rna-NM_001179865.1	924	725	110	13.4836
rna-NM_001179866.3	1113	914	1492	145.069
rna-NM_001179867.1	1092	893	203	20.2021
rna-NM_001179868.3	1758	1559	239	13.624
rna-NM_001179869.1	2517	2318	126	4.83069
rna-NM_001179870.3	963	764	630	73.2823
rna-NM_001179871.1	1035	836	199	21.1543
rna-NM_001179872.3	3474	3275	515	13.9749
rna-NM_001179873.1	402	203	43	18.8245
rna-NM_001179874.3	1836	1637	631	34.2557
rna-NM_001179875.1	588	389	143	32.6692
rna-NM_001179876.3	3216	3017	269	7.92371
rna-NM_001179877.1	1038	839	478	50.6311
rna-NM_001179878.3	1014	815	533	58.1194
rna-NM_001179879.1	2733	2534	754	26.4433
rna-NM_001179880.4	2121	1922	250	11.5595
rna-NM_001179881.1	741	542	243	39.8436
rna-NM_001179882.3	1221	1022	95.3987	8.29552
rna-NM_001179883.1	1806	1607	311	17.1987
rna-NM_001179884.3	387	188	952.724	450.361
rna-NM_001179885.1	5628	5429	1026	16.795
rna-NM_001184522.3	267	68.0268	45	58.7874
rna-NM_001179886.1	3588	3389	1110	29.1074
rna-NM_001179887.3	1650	1451	70545	4320.66
rna-NM_001179888.1	2154	1955	177	8.04597
rna-NM_001179889.3	2436	2237	84	3.33707
rna-NM_001179890.1	1068	869	318	32.5206
rna-NM_001179891.3	1965	1766	201	10.1148
rna-NM_001179892.1	3510	3311	1	0.0268406
rna-NM_001179893.3	3657	3458	0	0
rna-NM_001179894.1	921	722	0	0
rna-NM_001179895.3	1749	1550	0	0
rna-NM_001179896.1	1848	1649	0	0
rna-NM_001181887.1	3618	3419	454.199	11.8059
rna-NM_001184605.1	171	9.50903	0	0
rna-NM_001181886.1	3618	3419	144.18	3.74765
rna-NM_001181884.1	363	164	0	0
rna-NM_001181883.1	1425	1226	34	2.46456
rna-NM_001181882.1	975	776	88	10.078
rna-NM_001181881.1	1752	1553	240	13.7338
rna-NM_001181880.1	702	503	92	16.2544
rna-NM_001181878.1	1728	1529	73	4.24294
rna-NM_001181877.1	1239	1040	70	5.98159
rna-NM_001181876.1	897	698	233	29.6655
rna-NM_001181875.1	1596	1397	1043	66.3498
rna-NM_001181874.2	2532	2333	176	6.70424
rna-NM_001181873.1	459	260	110	37.5985
rna-NM_001181872.1	450	251	119	42.1332
rna-NM_001181871.1	2139	1940	391	17.9113
rna-NM_001181870.1	432	233	3806	1451.66
rna-NM_001181869.1	540	341	211	54.9895
rna-NM_001181868.1	4986	4787	888	16.4855
rna-NM_001181866.1	750	551	12	1.93545
rna-NM_001181865.1	771	572	3136.2	487.259
rna-NM_001181863.1	2010	1811	757	37.1475
rna-NM_001181862.1	504	305	66	19.2307
rna-NM_001181861.1	801	602	3216	474.757
rna-NM_001181860.1	9435	9236	1478	14.2214
rna-NM_001181859.1	1146	947	7554	708.89
rna-NM_001181858.1	744	545	89	14.5126
rna-NM_001181856.1	1512	1313	375	25.3816
rna-NM_001181855.1	1899	1700	21	1.0978
rna-NM_001181854.1	2514	2315	86	3.30141
rna-NM_001181853.1	693	494	42	7.55569
rna-NM_001181852.1	2478	2279	259	10.0997
rna-NM_001181851.1	3054	2855	181	5.6341
rna-NM_001348853.1	342	143	0	0
rna-NM_001181849.1	2250	2051	3721	161.23
rna-NM_001181848.1	1761	1562	288	16.3856
rna-NM_001181847.1	753	554	323	51.8137
rna-NM_001181846.1	2727	2528	87924	3090.88
rna-YNCL0001W	72	3.52559	0	0
rna-NM_001181845.1	375	176	23.5111	11.8717
rna-NM_001181844.1	1920	1721	29811.7	1539.42
rna-NM_001181843.1	840	641	1312	181.898
rna-NM_001181842.1	1158	959	692	64.1267
rna-NM_001181841.1	4401	4202	488	10.3209
rna-NM_001181839.1	2214	2015	2259	99.6306
rna-NM_001184338.1	297	98.0001	143	129.677
rna-NM_001181838.1	1674	1475	4071	245.279
rna-YLL017W	312	113	10	7.86454
rna-YLL016W	3147	2948	276	8.32019
rna-NM_001181835.1	4680	4481	863	17.1154
rna-NM_001181834.1	327	128	193	133.998
rna-NM_001181833.1	2640	2441	460	16.7472
rna-NM_001181832.1	1722	1523	48	2.80087
rna-NM_001181831.1	1470	1271	136	9.50922
rna-NM_001181830.1	1284	1085	155	12.6956
rna-NM_001181829.1	210	20.9285	231	980.903
rna-NM_001181828.1	2259	2060	325	14.0206
rna-NM_001181827.1	1998	1799	105	5.18692
rna-NM_001184559.1	177	10.528	0	0
rna-NM_001181826.1	1281	1082	369	30.3075
rna-NM_001181825.1	2607	2408	225	8.30382
rna-NM_001181824.1	1851	1652	34	1.82903
rna-NM_001181823.1	2841	2642	488	16.4149
rna-NM_001181822.1	1311	1112	63	5.03486
rna-NM_001181821.1	2274	2075	562	24.0697
rna-NM_001181888.1	2589	2390	708	26.3261
rna-NM_001181889.1	1992	1793	86	4.26255
rna-NM_001181890.1	876	677	230	30.1919
rna-NM_001181891.1	1572	1373	63	4.07776
rna-NM_001181892.1	1386	1187	527	39.4559
rna-NM_001181893.1	2139	1940	471	21.576
rna-NM_001181894.1	1011	812	242	26.4857
rna-NM_001181895.1	507	308	65	18.7549
rna-NM_001181896.1	600	401	457	101.28
rna-NM_001181897.1	483	284	108	33.7954
rna-YNCL0002C	82	3.75521	0	0
rna-NM_001181898.1	576	377	67	15.7937
rna-NM_001181899.1	300	101	3	2.63968
rna-NM_001181900.1	426	227	0	0
rna-NM_001181901.1	2715	2516	60	2.1193
rna-NM_001181902.1	1518	1319	307	20.6845
rna-NM_001181903.1	615	416	319	68.1474
rna-NM_001181904.1	1014	815	694	75.6752
rna-NM_001181905.1	900	701	200	25.355
rna-NM_001181906.1	1194	995	632	56.4476
rna-NM_001181907.1	1617	1418	149	9.33817
rna-NM_001181908.1	540	341	300	78.1841
rna-NM_001181909.1	753	554	90	14.4372
rna-NM_001181910.1	1632	1433	132	8.18615
rna-NM_001181911.2	5619	5420	258	4.23031
rna-NM_001181912.1	723	524	1163	197.242
rna-NM_001181913.1	1023	824	156	16.8248
rna-NM_001181914.1	1257	1058	3030	254.512
rna-NR_132204.1	606	407	135	29.4775
rna-NM_001181915.1	1776	1577	3889	219.158
rna-NM_001181916.1	615	416	3790.39	809.734
rna-NM_001181917.1	792	593	32	4.79564
rna-NM_001181918.1	561	362	17	4.17342
rna-NM_001181919.1	3510	3311	137	3.67716
rna-NM_001181920.1	1509	1310	324	21.9799
rna-NM_001181921.2	1422	1223	504	36.6232
rna-NM_001181922.1	2088	1889	220	10.35
rna-YNCL0004C	73	3.5471	0	0
rna-NM_001184318.1	3468	3269	0	0
rna-NM_001181923.1	612	413	60	12.9108
rna-NM_001181924.1	375	176	22.4889	11.3555
rna-NM_001181925.1	252	53.2554	1893	3158.92
rna-NM_001181926.1	3171	2972	263	7.86427
rna-NM_001181927.1	675	476	16	2.9872
rna-NM_001181929.1	486	287	3	0.928947
rna-NM_001181930.1	312	113	1301	1023.18
rna-NM_001181931.1	1692	1493	26428.8	1573.15
rna-NM_001181932.1	2667	2468	314	11.3067
rna-NM_001181933.1	813	614	70	10.1317
rna-NM_001181934.1	2061	1862	173	8.25692
rna-NM_001181935.1	759	560	2739.24	434.703
rna-NM_001181936.1	1287	1088	533	43.5362
rna-NM_001181937.1	486	287	258	79.8895
rna-NM_001181938.1	654	455	101	19.727
rna-NM_001181939.1	753	554	143	22.9392
rna-NM_001181940.1	327	128	404	280.494
rna-NM_001181941.1	2175	1976	293	13.1775
rna-NM_001181942.1	1809	1610	75	4.13987
rna-NM_001181943.1	1098	899	2411	238.336
rna-NM_001181944.1	2550	2351	163	6.1615
rna-NM_001181945.1	1410	1211	2825	207.313
rna-NM_001181946.1	810	611	326	47.4163
rna-NM_001181947.1	1788	1589	634	35.4582
rna-NM_001181948.1	366	167	1314	699.247
rna-NM_001181950.1	1098	899	67	6.62318
rna-NM_001181951.1	822	623	734	104.703
rna-NM_001181952.1	546	347	92	23.5619
rna-NM_001181953.1	555	356	321	80.1321
rna-NM_001181954.1	2898	2699	118	3.88536
rna-NM_001181955.1	456	257	120	41.4954
rna-NM_001181956.1	2286	2087	597	25.4216
rna-NM_001181957.1	1071	872	214	21.8097
rna-NM_001181958.1	3249	3050	536	15.6177
rna-NM_001181959.1	2082	1883	220	10.383
rna-NM_001181960.1	603	404	27	5.93928
rna-NM_001181961.1	501	302	275	80.924
rna-NM_001181962.1	666	467	15203	2893.1
rna-NM_001181964.1	1752	1553	531	30.3861
rna-NM_001181965.1	735	536	324	53.7195
rna-NM_001181966.1	855	656	1004	136.013
rna-NM_001181967.1	1335	1136	266	20.8092
rna-NM_001181968.1	1725	1526	25	1.45592
rna-NM_001181969.1	1179	980	114	10.3379
rna-NM_001181970.1	2004	1805	141	6.94214
rna-NM_001181971.1	3663	3464	106	2.71944
rna-NM_001181972.1	1317	1118	228	18.1236
rna-NM_001181973.1	4257	4058	501	10.9718
rna-NM_001181974.1	8877	8678	290	2.96982
rna-NM_001181975.1	1845	1646	225	12.148
rna-NM_001181976.1	1779	1580	1039	58.44
rna-NM_001181977.1	1380	1181	160	12.0399
rna-NM_001181978.1	882	683	75	9.75871
rna-NM_001181979.1	2682	2483	149	5.33287
rna-NM_001181980.1	762	563	1044	164.795
rna-NM_001181981.1	1509	1310	416	28.2211
rna-NM_001181982.1	2439	2240	236	9.36301
rna-NM_001181983.1	3444	3245	200	5.47731
rna-NM_001181984.1	1035	836	354	37.6313
rna-NM_001181985.1	1947	1748	224	11.3883
rna-NM_001181986.1	1185	986	579	52.1859
rna-NM_001184484.1	264	65.044	95	129.798
rna-NM_001181987.1	1044	845	860	90.4469
rna-NM_001181989.1	798	599	285	42.2834
rna-NM_001181990.1	1953	1754	79	4.00266
rna-NM_001181991.1	396	197	216	97.4404
rna-NM_001181992.1	1134	935	140	13.3066
rna-NR_132205.1	84	3.8053	0	0
rna-NM_001181993.1	14733	14534	783	4.78772
rna-NM_001181994.1	1215	1016	222	19.4183
rna-NR_132206.1	112	4.70392	0	0
rna-NM_001181995.1	1458	1259	31	2.1882
rna-NM_001181996.1	531	332	3432	918.673
rna-NM_001181997.1	402	203	37685	16497.7
rna-NM_001348854.1	333	134	1	0.663204
rna-NM_001348855.1	420	221	12	4.82548
rna-NM_001182000.1	1308	1109	617	49.4431
rna-YNCL0007W	73	3.5471	0	0
rna-NM_001182001.1	2295	2096	311	13.1862
rna-NM_001182002.1	2580	2381	386	14.4072
rna-NM_001182003.1	1431	1232	298	21.496
rna-NM_001182004.1	2064	1865	549	26.1605
rna-NM_001182005.1	684	485	320	58.6354
rna-NM_001182006.1	642	443	207	41.5258
rna-NM_001182007.1	1710	1511	548	32.2306
rna-NM_001182008.1	1527	1328	291	19.4736
rna-NM_001348856.1	378	179	13	6.45419
rna-NM_001182012.1	411	212	25	10.4799
rna-NM_001182013.1	756	557	261	41.6425
rna-NM_001182014.1	2562	2363	206	7.74739
rna-NM_001182015.1	810	611	107	15.563
rna-NM_001182016.1	2832	2633	283	9.55185
rna-NM_001182017.1	1269	1070	440	36.5444
rna-NM_001182018.1	2313	2114	228	9.58477
rna-NM_001182019.1	873	674	135	17.8002
rna-NM_001182020.1	1749	1550	1496	85.7732
rna-NM_001182021.1	1692	1493	2687.23	159.954
rna-NM_001182022.1	2247	2048	228	9.89365
rna-NM_001182023.1	858	659	660	89.0041
rna-NM_001182024.1	1104	905	122	11.9802
rna-NM_001182025.1	2958	2759	396	12.7554
rna-NM_001182026.1	1932	1733	26	1.3333
rna-NM_001182028.1	1092	893	78	7.76238
rna-NM_001182029.1	1431	1232	2288	165.043
rna-YNCL0008W	72	3.52559	0	0
rna-NM_001182030.1	2058	1859	52	2.48585
rna-NM_001182031.1	2340	2141	158	6.55831
rna-NM_001182032.1	606	407	86	18.7783
rna-NM_001182033.1	903	704	133	16.7892
rna-NM_001184685.1	189	13.1915	1	6.73684
rna-NM_001182034.1	306	107	71	58.9693
rna-NM_001182035.1	2757	2558	375	13.0281
rna-NM_001182036.1	2193	1994	2090	93.1479
rna-NM_001182037.1	822	623	3199	456.329
rna-NM_001182038.1	1023	824	285	30.7376
rna-NM_001182039.1	1731	1532	174	10.0935
rna-NM_001182040.1	2052	1853	2792	133.903
rna-NM_001182041.1	333	134	108	71.626
rna-YNCL0009C	72	3.52559	0	0
rna-NR_132208.1	211	21.4282	0	0
rna-NR_132207.1	6858	6659	8819.08	117.697
rna-NR_132209.1	3396	3197	26671.4	741.405
rna-NM_001184514.1	375	176	0	0
rna-NR_132210.1	232	35.2474	12.8188	32.3202
rna-NR_132211.1	158	7.80511	0	0
rna-NR_132212.1	361	162	0	0
rna-NR_132213.1	1800	1601	6110.16	339.166
rna-NR_132214.1	700	501	0	0
rna-NR_132215.1	121	5.0996	0	0
rna-NR_132217.1	211	21.4282	0	0
rna-NR_132216.1	6858	6659	8819.08	117.697
rna-NR_132218.1	3396	3197	26671.4	741.405
rna-NM_001184560.1	150	7.01018	0	0
rna-NR_132219.1	232	35.2474	12.8188	32.3202
rna-NR_132220.1	158	7.80511	0	0
rna-NR_132221.1	361	162	0	0
rna-NR_132222.1	1800	1601	6110.16	339.166
rna-NR_132223.1	700	501	0	0
rna-NR_132224.1	119	5.00576	0	0
rna-NM_001184564.1	132	5.68809	0	0
rna-NM_001182042.1	1089	890	0	0
rna-NM_001182043.1	345	146	0	0
rna-NR_132225.1	119	5.00576	0	0
rna-NM_001184563.1	132	5.68809	0	0
rna-NM_001182044.1	1089	890	0	0
rna-NM_001184608.1	213	22.4695	0	0
rna-NM_001184406.2	5269	5070	0.000125935	2.20745e-06
rna-NM_001184405.1	1323	1124	2.33142	0.184334
rna-NM_001184609.1	165	8.64817	0	0
rna-NR_132226.1	119	5.00576	0	0
rna-NM_001184561.1	132	5.68809	0	0
rna-NM_001182045.1	1089	890	0	0
rna-NM_001182046.1	345	146	0	0
rna-NR_132227.1	119	5.00576	0	0
rna-NM_001184565.1	132	5.68809	0	0
rna-NM_001182047.1	1089	890	0	0
rna-NM_001182048.1	345	146	0	0
rna-NR_132228.1	121	5.0996	0	0
rna-NM_001182049.1	357	158	0	0
rna-NM_001184566.1	189	13.1915	0	0
rna-NM_001182050.1	1389	1190	655	48.9155
rna-NM_001182051.1	507	308	35	10.0988
rna-NM_001182052.1	765	566	64	10.0488
rna-NM_001182053.1	2616	2417	424	15.5898
rna-NM_001182054.1	459	260	4791.61	1637.79
rna-NM_001182055.1	693	494	820	147.516
rna-NM_001182057.1	471	272	188	61.4244
rna-NM_001182059.1	903	704	1665	210.181
rna-NM_001182060.1	1827	1628	515	28.1128
rna-NM_001182061.1	1239	1040	5181	442.723
rna-NM_001182062.1	1452	1253	854	60.5701
rna-NM_001182063.1	2436	2237	107	4.25079
rna-NM_001182064.1	1887	1688	237.601	12.5092
rna-NM_001182065.1	660	461	3362	648.11
rna-NM_001182066.1	606	407	175	38.2116
rna-NM_001182067.1	1149	950	66.9251	6.26062
rna-NM_001182068.1	993	794	303	33.9136
rna-NM_001182069.1	2412	2213	643	25.8215
rna-NM_001182070.1	1470	1271	503	35.1701
